mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_centroid,spectral_bandwidth,zero_crossing_rate,label
-392.8029,91.72453,44.59367,23.612808,1.5219978,-16.224455,-30.54256,-38.732334,-40.82209,-36.947227,-28.619482,-17.470295,-5.711971,0.3865831,0.17701784,0.16247731,0.06881576,0.007400706,0.0037943504,0.0036977893,0.009697854,0.11705348,0.36613864,0.27713305,0.3229387,847.6255346700655,1033.591856484387,0.022429216212296984,pathogenic
-392.2616,92.99484,45.036022,23.3767,1.0795894,-16.797403,-31.11587,-39.136574,-40.88021,-36.628647,-28.00526,-16.707823,-4.9620156,0.35883832,0.1800656,0.20247978,0.08704552,0.008350503,0.0038465708,0.0036976885,0.010206306,0.12412146,0.3853594,0.26883557,0.27278405,847.9786926023921,1031.2920292932358,0.022550436847447796,pathogenic
-390.553,92.863655,44.685577,23.335024,1.0503111,-16.703522,-30.894535,-38.898506,-40.71695,-36.54772,-27.998768,-16.738077,-4.9610653,0.39955476,0.18620837,0.17293127,0.07350051,0.0078001157,0.0038648765,0.0037339677,0.009749585,0.1146382,0.3566416,0.2665224,0.3116721,859.578830938928,1059.1728014587902,0.022526079430104408,pathogenic
-392.1638,93.43256,45.05891,22.808897,0.31241956,-17.374472,-31.322515,-38.886818,-40.182816,-35.583397,-26.74877,-15.443249,-3.8971932,0.28559628,0.16196236,0.26376358,0.11293055,0.010050039,0.00430539,0.00403952,0.010816416,0.1245114,0.37637934,0.27490258,0.28578168,843.1910765847402,1022.4260345843237,0.02272093876885151,pathogenic
-373.01294,100.89066,43.32703,19.351934,-3.5522585,-20.321953,-32.98239,-38.71796,-38.072876,-31.683933,-21.519073,-9.5484085,1.8441578,0.3436585,0.20791127,0.3489122,0.14814837,0.012374073,0.0050825044,0.0047854576,0.010876918,0.087644845,0.24991743,0.21165648,0.2943513,937.8554610346765,1247.2566818619177,0.02345449354698376,pathogenic
-372.69522,100.483284,42.931763,19.387442,-3.2077467,-19.808132,-32.402508,-38.209217,-37.74893,-31.641539,-21.740616,-9.927705,1.41063,0.35030794,0.2008416,0.32772017,0.13972335,0.012165918,0.005260713,0.0050610737,0.011211766,0.08594747,0.2430973,0.22080098,0.33132446,936.8534183705775,1255.9504531015568,0.023378022585556844,pathogenic
-376.8048,99.68726,43.851467,20.144587,-2.624388,-19.436146,-32.245514,-38.40781,-38.27185,-32.35765,-22.632412,-10.912794,0.46355322,0.3268001,0.19160572,0.32558373,0.14035589,0.0121648,0.005110881,0.0048759948,0.011512228,0.09765247,0.28139913,0.23647512,0.30356187,913.6149178795349,1201.4437985985055,0.02325340324100928,pathogenic
-378.20093,99.28245,44.07073,20.200481,-2.7535868,-19.570353,-32.288246,-38.36107,-38.124657,-32.154274,-22.40544,-10.73396,0.5656964,0.29471517,0.17939787,0.3441963,0.14859153,0.012588318,0.005163503,0.0048537687,0.011357309,0.09700365,0.2811006,0.24322711,0.3120934,906.1939701761656,1181.2774258329075,0.023291355495939674,pathogenic
-376.63928,98.52749,43.199097,20.672546,-1.6595162,-18.272268,-31.128242,-37.642525,-38.135956,-32.939598,-23.813166,-12.463217,-1.0851715,0.37629563,0.17705002,0.2348432,0.07854969,0.008570869,0.004828883,0.004959728,0.012812141,0.1077802,0.25647798,0.24791917,0.41019168,912.8478828531116,1217.0215314981672,0.02297697487674014,pathogenic
-379.0497,98.3733,43.81267,20.909195,-1.4583493,-18.127563,-31.048685,-37.7522,-38.356194,-33.19617,-24.08515,-12.741961,-1.3772106,0.34212798,0.17110275,0.2513641,0.08645309,0.008745804,0.004790773,0.0050256224,0.014026501,0.121924736,0.28797558,0.2519689,0.3765858,899.5237021158755,1182.2143489524085,0.022953750362529002,pathogenic
-376.79764,99.840324,43.896053,20.000422,-2.8013282,-19.596775,-32.307804,-38.344673,-38.050205,-32.025227,-22.277645,-10.6061125,0.72145724,0.31339103,0.1859286,0.33510292,0.14456755,0.012463017,0.005197421,0.004920062,0.01141406,0.09430177,0.27152768,0.23897946,0.31859857,913.0293684842836,1198.952208216991,0.023299285817865428,pathogenic
-376.87726,98.850784,43.407085,20.293182,-2.244389,-18.90549,-31.73118,-38.00123,-38.140526,-32.57528,-23.11534,-11.568914,-0.20554017,0.35180044,0.18823391,0.28647572,0.122045465,0.011154102,0.0050059394,0.0048110164,0.010807572,0.09017219,0.26256898,0.24685138,0.35567334,913.527194666263,1207.8998241343586,0.02312595163863109,pathogenic
-378.18842,99.22668,44.01639,20.31473,-2.4999666,-19.23909,-32.0126,-38.20812,-38.156723,-32.35876,-22.74051,-11.1327715,0.18297848,0.3085391,0.18008232,0.32377005,0.14010501,0.012204489,0.005133956,0.0048792874,0.011480924,0.09747264,0.2820904,0.24782814,0.3264685,904.6520372165921,1183.7103197607048,0.023215450986078887,pathogenic
-369.50522,98.52531,41.173035,18.748444,-4.1370487,-20.982359,-33.46474,-38.90828,-37.913662,-31.062958,-20.502577,-8.212525,3.3555639,0.38239294,0.22301273,0.36528733,0.1605053,0.013703598,0.0053803623,0.0046600434,0.008760429,0.06544663,0.18829602,0.17988989,0.30734634,980.2599379298684,1324.6125607035078,0.023739985136310905,pathogenic
-377.87674,96.65751,42.941696,20.77542,-1.9865099,-19.115871,-32.29078,-38.81504,-39.08727,-33.484425,-23.834383,-12.022465,-0.36624944,0.41033992,0.21566331,0.26698002,0.11561175,0.010749477,0.0046800794,0.004249615,0.009115276,0.08453894,0.256516,0.21610703,0.3136849,928.6935943108492,1216.58293235819,0.023165036796693735,pathogenic
-368.48914,98.840515,40.898052,18.436302,-4.415114,-21.080677,-33.437542,-38.756123,-37.664448,-30.730068,-20.097208,-7.795099,3.7345223,0.37717092,0.22223222,0.3763494,0.16609098,0.014152037,0.0055222353,0.0047627385,0.008780132,0.062415093,0.17836392,0.17755361,0.31416285,984.9880352677759,1338.5014158835859,0.023796630292923435,pathogenic
-378.23935,96.4983,43.006042,20.737415,-1.9898974,-19.099955,-32.25741,-38.73558,-38.987976,-33.36446,-23.727903,-11.949096,-0.32489496,0.39385873,0.20841426,0.27592456,0.12026281,0.011060881,0.004768212,0.0043485775,0.009371114,0.085488744,0.25821003,0.22064146,0.3188518,926.6581211885242,1212.4983961972841,0.023180897440545245,pathogenic
-380.05453,96.18113,42.967083,20.337685,-2.647857,-19.92591,-32.954094,-39.178593,-39.005154,-32.882786,-22.818287,-10.809894,0.7575206,0.3211142,0.19887541,0.3499977,0.15523174,0.0125560695,0.004716524,0.00409273,0.009235153,0.09206894,0.27469614,0.21039964,0.25868604,923.7380686895335,1190.5175651482455,0.023422772259280744,pathogenic
-380.88623,96.559784,43.67159,20.465868,-2.8456562,-20.392197,-33.557587,-39.74503,-39.38295,-33.022453,-22.740004,-10.56413,1.0631753,0.3132121,0.20737591,0.36869127,0.16464306,0.012977094,0.0046973857,0.004070129,0.009665607,0.09909402,0.2944058,0.2042714,0.21250382,920.4340322450223,1171.0166220338308,0.023478850964327145,pathogenic
-380.9452,96.90207,43.77441,20.26222,-3.015395,-20.510147,-33.58502,-39.64096,-39.11628,-32.669395,-22.362911,-10.231019,1.301836,0.2799327,0.19982953,0.39107677,0.17335127,0.013566812,0.0049140076,0.0042868974,0.010154841,0.10004262,0.2953059,0.21170168,0.22082071,915.2118713115642,1160.9169969771344,0.023512271606728537,pathogenic
-370.4929,99.55339,41.341557,17.747744,-5.4565268,-22.200521,-34.414135,-39.296024,-37.534508,-29.900707,-18.735094,-6.198591,5.210482,0.26444602,0.20812666,0.48117098,0.21522915,0.016327785,0.005536572,0.0046020383,0.009120986,0.07192076,0.20689102,0.17818105,0.24043374,973.4356303261226,1299.9484507525765,0.024082688333816705,pathogenic
-386.771,96.22579,45.369164,22.173054,-0.6589646,-18.031385,-31.61119,-38.771935,-39.662537,-34.688843,-25.608301,-14.203173,-2.692405,0.32478133,0.17835274,0.26125672,0.11314699,0.01004473,0.00447462,0.004401069,0.01174647,0.118478104,0.3500731,0.26124418,0.28840342,866.5827521371095,1080.2721759005747,0.02283706133990719,pathogenic
-376.98886,99.459305,43.936462,19.965061,-3.1311023,-20.125553,-32.975918,-38.949936,-38.492542,-32.215187,-22.15045,-10.225142,1.2113068,0.31819057,0.2001385,0.35322526,0.15437289,0.012643366,0.004971932,0.004609186,0.010935814,0.096722364,0.2805312,0.22233109,0.26582858,920.6419268353213,1200.2167289659951,0.023410310324825986,pathogenic
-373.02374,99.380165,42.734413,19.252733,-3.6743214,-20.484192,-33.078896,-38.76535,-38.05243,-31.542356,-21.291424,-9.237041,2.2339492,0.3507958,0.21194033,0.35668,0.15504587,0.013151923,0.005294594,0.004823766,0.010232706,0.08054901,0.23091815,0.20653126,0.30051222,947.9404699066232,1261.385239806137,0.023542293539733177,pathogenic
-374.91943,99.61947,43.26813,19.495264,-3.3363624,-20.095161,-32.7079,-38.481823,-37.92913,-31.665903,-21.628227,-9.751614,1.6018279,0.31897217,0.1969295,0.35747662,0.15483075,0.01304808,0.005278412,0.004890072,0.010846143,0.08732572,0.25081083,0.22301355,0.3079048,929.8783321505264,1230.119425706259,0.02344826257975638,pathogenic
-373.10077,99.326065,42.57345,19.316534,-3.6694164,-20.42067,-32.894234,-38.548595,-37.888397,-31.433592,-21.221563,-9.237748,2.1604452,0.34279734,0.20689844,0.35619047,0.15378934,0.013080207,0.005282476,0.004769025,0.010011735,0.07963669,0.22998935,0.20958786,0.30990714,945.7681730534512,1262.6030898379145,0.023531530959976798,pathogenic
-373.52386,99.94299,43.098427,19.574728,-3.1996975,-19.839092,-32.345272,-38.129307,-37.700626,-31.571133,-21.687311,-9.910033,1.4179097,0.3353658,0.19599247,0.33678296,0.14538963,0.01279213,0.0054026823,0.005052022,0.010975833,0.08483953,0.24272822,0.2279632,0.33347815,933.1825127192336,1246.9949367014117,0.02339331677784223,pathogenic
-377.952,98.62095,43.47788,20.114065,-2.6354127,-19.412,-32.1568,-38.27334,-38.120724,-32.20511,-22.46845,-10.798195,0.51861906,0.30704698,0.17955376,0.33300108,0.14489864,0.012228482,0.005052881,0.004760246,0.0109317675,0.09346581,0.2713238,0.2378026,0.3222217,911.2679230079127,1193.466987936102,0.02327889356148492,pathogenic
-378.82343,98.36639,43.54485,20.607143,-1.8779637,-18.500996,-31.272413,-37.676407,-38.00798,-32.653133,-23.412226,-12.033953,-0.741791,0.31030628,0.16737328,0.28279322,0.09680064,0.00936281,0.0049468623,0.005109071,0.013829731,0.117595814,0.27727574,0.25006285,0.38121912,899.8460187185082,1183.2830155159152,0.023052879386600927,pathogenic
-378.9572,97.99627,43.762074,20.906286,-1.5887148,-18.289944,-31.148197,-37.74208,-38.27098,-33.045506,-23.912064,-12.562568,-1.1860914,0.34564665,0.1699133,0.2520008,0.08706384,0.008926593,0.004870762,0.005078009,0.013870786,0.11793617,0.27783746,0.2479653,0.3904641,902.1960933603416,1187.1849551964344,0.02297924068300464,pathogenic
-375.49008,98.95025,43.449368,20.778421,-1.5653349,-18.089783,-30.862946,-37.45684,-38.1202,-33.08594,-24.074083,-12.754414,-1.321429,0.43106472,0.19889612,0.20276108,0.08860912,0.009301533,0.004741131,0.004721287,0.010325348,0.08186401,0.24314594,0.25144672,0.40738702,920.7475526250903,1237.410718588684,0.022916364559164733,pathogenic
-378.33716,97.62243,43.328987,20.96354,-1.4092627,-18.075737,-31.002407,-37.707764,-38.374817,-33.26208,-24.187958,-12.848104,-1.419563,0.37079763,0.17437126,0.23239599,0.07981266,0.0084982235,0.004689542,0.0048021115,0.012830005,0.11176275,0.266612,0.24725671,0.39905933,908.8858410324872,1203.0429366867227,0.02295035165313225,pathogenic
-375.60742,98.78206,43.317703,20.827097,-1.4149853,-17.865345,-30.69007,-37.355694,-38.13436,-33.186317,-24.257412,-13.004859,-1.5770849,0.435294,0.19839667,0.19314706,0.08385127,0.0089976955,0.0047176825,0.004758708,0.010479766,0.08242209,0.24446473,0.25525305,0.41439638,918.4420532339208,1234.884936768271,0.022861985208816705,pathogenic
-381.4373,96.03045,43.215908,21.459879,-0.69030374,-17.264652,-30.240858,-37.212013,-38.313053,-33.68565,-25.013868,-13.929598,-2.5640805,0.3482934,0.1565968,0.21087238,0.0730863,0.008178055,0.004685797,0.0048370278,0.012777191,0.115316324,0.27805802,0.2713718,0.43025506,890.0769053927104,1169.4311509506636,0.022781549086426916,pathogenic
-378.5314,97.87646,43.568653,21.193336,-1.2008401,-17.885536,-30.85871,-37.63633,-38.410862,-33.431473,-24.455408,-13.161869,-1.757417,0.37199724,0.17126034,0.2210649,0.07586785,0.008239226,0.004673691,0.004876018,0.013273573,0.11638533,0.27672052,0.25115198,0.3992646,903.895128392776,1194.278594915836,0.02287841230423434,pathogenic
-380.05978,96.362206,42.99086,21.246214,-0.98315614,-17.721676,-30.695627,-37.527912,-38.391106,-33.490677,-24.602623,-13.364077,-1.9405016,0.360527,0.16459139,0.21989499,0.07614183,0.008256072,0.004666506,0.004798437,0.012549971,0.111074015,0.2661397,0.25679508,0.41844344,901.2451906802927,1187.5712520798468,0.022878978755800465,pathogenic
-378.66235,95.530876,41.632137,20.505457,-1.5243601,-18.000473,-30.687826,-37.206154,-37.81585,-32.679546,-23.593777,-12.29351,-0.9343556,0.3239507,0.15997042,0.26163363,0.09073842,0.009362858,0.004944062,0.0048120995,0.011267693,0.09723272,0.23536691,0.25673354,0.44099683,913.2160423079129,1216.2314954260905,0.023059110353828308,pathogenic
-379.3893,96.99111,43.304832,21.369987,-0.7907936,-17.427303,-30.435669,-37.381264,-38.420494,-33.70982,-24.962664,-13.809667,-2.3725443,0.38898632,0.16654083,0.19219132,0.06594649,0.007838502,0.00463762,0.004846259,0.012792953,0.11163602,0.2674281,0.2601516,0.43142387,901.6335332603685,1194.2091295397258,0.022781549086426916,pathogenic
-380.74628,96.0714,43.161358,21.343637,-0.9143434,-17.506332,-30.402927,-37.21685,-38.165916,-33.37527,-24.588345,-13.482204,-2.1368866,0.34615153,0.15708421,0.21789323,0.07625503,0.008261431,0.004645312,0.0047545657,0.01238893,0.11068499,0.26667723,0.2655016,0.43142667,896.5227848477518,1181.0537772222272,0.0228506561774942,pathogenic
-375.9852,96.32744,41.310505,20.24927,-1.6814194,-17.924994,-30.42617,-36.786797,-37.356697,-32.249226,-23.236927,-11.994237,-0.6922473,0.34144118,0.1615858,0.25048417,0.08776973,0.009425012,0.005115106,0.0050091054,0.0111903185,0.08966068,0.21684642,0.2593886,0.46587133,924.7224865663865,1253.4648221225036,0.023068740030452436,pathogenic
-376.80402,98.49239,43.56532,20.444733,-2.515,-19.6083,-32.659508,-38.979618,-38.939648,-33.025745,-23.171875,-11.282769,0.28536358,0.38655978,0.21548763,0.2963035,0.12798283,0.011288731,0.004779071,0.004444306,0.010104704,0.08986326,0.26753306,0.21545467,0.28934428,927.4383074573018,1213.7789552489762,0.023249438080046404,pathogenic
-374.89334,98.29836,42.851055,19.884382,-3.0023751,-20.147234,-33.150726,-39.253345,-38.908802,-32.66484,-22.516827,-10.421151,1.2078304,0.39723495,0.22721168,0.31794864,0.13896152,0.011976913,0.0048894864,0.0044475594,0.009717525,0.0835038,0.24760787,0.19825277,0.27374324,946.2773385079121,1246.284447418516,0.023415408388921113,pathogenic
-376.47937,98.52627,43.665154,20.452826,-2.4869955,-19.67536,-32.81135,-39.17775,-39.128735,-33.211174,-23.316477,-11.35306,0.28369972,0.409888,0.22597747,0.28815997,0.12496746,0.011239192,0.0048464104,0.004544238,0.010375678,0.09068718,0.26871777,0.21027994,0.27897885,931.9751373429584,1219.2240053530818,0.023245472919083528,pathogenic
-373.9093,98.738525,42.78036,19.746017,-3.370495,-20.610395,-33.62956,-39.569267,-38.949734,-32.438313,-22.0386,-9.789004,1.8688451,0.39717516,0.23581322,0.3378642,0.14887366,0.012427569,0.0048267366,0.004294289,0.009291556,0.08235997,0.24493709,0.18508382,0.24529326,954.3514270276697,1257.7430161725183,0.023522467734918794,pathogenic
-370.68387,99.94484,42.72796,19.148561,-4.209247,-21.547853,-34.48596,-40.116913,-39.03599,-31.991936,-21.12434,-8.532776,3.2111762,0.4157569,0.25786924,0.3677853,0.16159636,0.013123272,0.004934855,0.004354699,0.009415345,0.0806817,0.2363387,0.1621561,0.19642234,975.9468284751523,1293.227628895345,0.023732621265951277,pathogenic
-374.3787,98.90776,43.208782,19.514874,-3.8708136,-21.30359,-34.335835,-40.072998,-39.141956,-32.26599,-21.53938,-9.076801,2.6057436,0.37324744,0.2385951,0.37593478,0.16157183,0.01282008,0.0048471554,0.004323872,0.009922705,0.08891743,0.25680223,0.17549518,0.20180897,955.604929668438,1245.9738726384253,0.02366238127175174,pathogenic
-368.7511,100.58619,42.453144,18.807224,-4.576725,-21.757998,-34.568794,-40.049572,-38.786972,-31.569778,-20.611818,-7.995271,3.7459545,0.43046162,0.2646811,0.36980265,0.16206446,0.013369544,0.005045234,0.004397464,0.009112955,0.07375736,0.21508892,0.15528096,0.21146838,986.2650975014467,1320.2067022667954,0.023788133519431553,pathogenic
-377.7094,99.4688,44.8953,20.486341,-3.019451,-20.503067,-33.682247,-39.806328,-39.36367,-33.04736,-22.802975,-10.622828,0.9984093,0.364784,0.22521354,0.3349828,0.14361013,0.011685737,0.004631277,0.004330056,0.010931027,0.10257848,0.2975813,0.20320909,0.21148796,924.2503818769475,1186.5072613741409,0.023383687101218097,pathogenic
-370.19586,100.41545,43.23573,19.339119,-4.1248217,-21.288551,-34.13397,-39.807774,-38.86283,-31.975672,-21.29754,-8.862964,2.856796,0.4353119,0.25526702,0.33733127,0.1477918,0.012419275,0.0049225376,0.0044798665,0.009776234,0.07888601,0.22885387,0.17119394,0.23105563,973.8035677592924,1297.0802352424846,0.0236323593387471,pathogenic
-377.87958,99.386246,44.891647,20.974867,-2.2866838,-19.648716,-32.944824,-39.462296,-39.511257,-33.648174,-23.8175,-11.90022,-0.2533731,0.4141096,0.22959173,0.27491885,0.11892482,0.010387543,0.0044887788,0.0043223836,0.010819477,0.1000332,0.29689842,0.21308862,0.24457335,920.7904604042628,1191.3865338969517,0.023158239377900233,pathogenic
-380.13123,98.657135,44.90973,21.00672,-2.3225024,-19.82604,-33.10221,-39.517345,-39.436592,-33.4254,-23.466639,-11.512341,0.055909727,0.34340107,0.20922242,0.323139,0.13991618,0.0115339,0.0046183732,0.0043308074,0.011128038,0.10824077,0.3163902,0.21859649,0.22415224,908.4308156701821,1159.402705431628,0.023248305176914154,pathogenic
-372.76114,97.778656,42.485428,20.692526,-1.9988027,-18.949423,-31.935402,-38.46,-38.83688,-33.31094,-23.757248,-11.975941,-0.26497716,0.50447756,0.23613448,0.20358787,0.089878134,0.00949821,0.0047140713,0.0045369416,0.009386836,0.07431858,0.21968842,0.20379046,0.3535896,957.3145488792882,1289.0909198018758,0.023111790349477957,pathogenic
-375.72797,98.427315,44.0295,21.316212,-1.5758563,-18.712158,-32.002136,-38.86545,-39.498165,-34.166775,-24.761923,-13.05867,-1.2889788,0.51124734,0.23957174,0.18328969,0.07983323,0.008488208,0.004339424,0.0043257447,0.010151256,0.08773303,0.25991693,0.2124636,0.31852385,937.178363066616,1239.4745323985605,0.022955449717227377,pathogenic
-374.54535,99.34605,44.300217,21.142689,-1.9090387,-19.19426,-32.551502,-39.281403,-39.638523,-34.01377,-24.371008,-12.491641,-0.68963563,0.51235026,0.25193036,0.20727634,0.08893655,0.009163781,0.0044491203,0.0043495432,0.010320414,0.091046706,0.2689844,0.2006883,0.2777122,942.9742303469914,1247.8212643182537,0.023048347774071925,pathogenic
-374.658,99.060265,43.981308,20.852686,-2.1746323,-19.368633,-32.643475,-39.262436,-39.463055,-33.71109,-23.97116,-12.062246,-0.28881037,0.4910907,0.24558362,0.22727314,0.0985007,0.009812155,0.004589292,0.0044047073,0.010152789,0.087713555,0.25920063,0.20210156,0.28924903,943.1032933790667,1246.2284912962132,0.023121986477668215,pathogenic
-371.34515,99.36521,42.498344,19.74153,-3.1006358,-19.906055,-32.63612,-38.652946,-38.365906,-32.229164,-22.235,-10.264978,1.3350952,0.43408078,0.22828436,0.2849019,0.1260452,0.011532163,0.004994122,0.0046288418,0.00962203,0.07482403,0.21944822,0.20073146,0.32132286,959.7195480787121,1292.5132102376663,0.023378022585556844,pathogenic
-372.56128,97.79374,41.562336,19.245626,-3.6090436,-20.378975,-32.8025,-38.490833,-37.896782,-31.428623,-21.198359,-9.15812,2.3130424,0.35408035,0.2049197,0.35077965,0.15539053,0.013180737,0.005199167,0.0045335433,0.008856871,0.07082669,0.20716523,0.20033556,0.32258347,959.4696233948653,1288.77941492195,0.02359157482598608,pathogenic
-372.36432,97.7324,41.52982,19.136374,-4.0492105,-20.951342,-33.435047,-39.031387,-38.20486,-31.407478,-20.852903,-8.595721,2.972286,0.36072457,0.21796967,0.3729824,0.16493097,0.01387014,0.0052785645,0.004453957,0.008500154,0.069499396,0.20448424,0.1863035,0.29299667,967.1010560403914,1292.537459923447,0.023707697397041764,pathogenic
-372.11035,97.169655,41.04258,19.061455,-3.7491305,-20.429714,-32.809147,-38.432514,-37.744484,-31.185991,-20.90674,-8.868931,2.6299465,0.36123174,0.20617072,0.35185385,0.15703966,0.01355759,0.005339313,0.0045852596,0.008381893,0.06399487,0.18792477,0.19818756,0.3431564,966.6002748129818,1303.7759631039378,0.02363859030597448,pathogenic
-372.61707,97.890625,41.507893,18.702791,-4.496823,-21.367994,-33.682274,-38.962532,-37.790276,-30.73491,-20.011316,-7.7157636,3.717225,0.30610505,0.2067123,0.42218193,0.18832098,0.0152300615,0.005507897,0.0045778877,0.008737506,0.07021587,0.20544747,0.18823941,0.28166398,964.2857814050053,1284.9818737629917,0.02385837351363109,pathogenic
-370.14047,98.55929,41.8209,19.319818,-3.759318,-20.669863,-33.246933,-38.956375,-38.26544,-31.63715,-21.255056,-9.054023,2.5990975,0.4252216,0.23460814,0.3218507,0.14413312,0.012601483,0.0050648474,0.004471573,0.008671536,0.06696592,0.19707859,0.18047766,0.2995363,977.6023643714659,1319.396850035644,0.023597805793213456,pathogenic
-372.10587,97.63658,41.153107,18.584566,-4.5469112,-21.422596,-33.726536,-38.966637,-37.742027,-30.644468,-19.88455,-7.5491357,3.9181242,0.30988875,0.2074206,0.42147425,0.18691772,0.015047987,0.0054721213,0.004538069,0.008424575,0.066527985,0.19497204,0.18608151,0.28981587,969.0752281823942,1294.4533835310099,0.023873101254350347,pathogenic
-368.701,98.98121,41.609657,19.158155,-3.9333553,-20.782198,-33.326885,-38.943047,-38.141342,-31.443735,-21.000237,-8.774075,2.863587,0.43672863,0.23959486,0.32359052,0.1460024,0.012953811,0.005251126,0.0046351254,0.008815643,0.06419614,0.18742552,0.17679556,0.3039017,985.092677337587,1337.5323106904423,0.02364198901537123,pathogenic
-367.41956,99.56032,41.279346,18.290358,-5.1039214,-21.97908,-34.25074,-39.39156,-37.97718,-30.58978,-19.57931,-7.038328,4.57522,0.40008077,0.24240129,0.3925459,0.17390345,0.014258744,0.0053339214,0.004533889,0.008544104,0.061651874,0.17583048,0.15817966,0.26407364,997.4312463671652,1353.4813887471148,0.02393427802349188,pathogenic
-369.7878,99.02025,41.949726,19.008432,-4.3359423,-21.351198,-33.879734,-39.405216,-38.381004,-31.391653,-20.675734,-8.287546,3.3764334,0.41579938,0.24175979,0.3520956,0.15861179,0.0133033665,0.0051132506,0.0044774897,0.00884658,0.06747824,0.19714043,0.17067534,0.26831323,982.8993338490968,1320.6220087674492,0.023735453523781903,pathogenic
-369.39865,99.357605,41.760593,18.469763,-5.0325046,-22.050909,-34.403744,-39.559937,-38.082302,-30.689823,-19.651001,-7.0949326,4.4834228,0.36537954,0.23423532,0.4126369,0.18269788,0.014579444,0.0053184363,0.0045193215,0.008876381,0.06812736,0.1951215,0.1628755,0.244674,985.7801645074752,1320.8865604533196,0.023941075442285385,pathogenic
-363.16394,99.37974,39.89286,17.659967,-5.4611664,-22.28815,-34.555153,-39.50977,-37.890327,-30.31801,-19.084455,-6.310598,5.4315176,0.45156312,0.26487347,0.38610855,0.16718328,0.013925593,0.005305549,0.004395352,0.0072587742,0.04737548,0.13436922,0.13223508,0.2695988,1029.3994283089605,1420.7382232085567,0.024063995432134572,pathogenic
-360.41632,99.29207,39.186466,17.451185,-5.507294,-22.169682,-34.339027,-39.260605,-37.67691,-30.167414,-19.024319,-6.282552,5.5433474,0.5130132,0.2790609,0.3467567,0.15417553,0.013574955,0.0054128505,0.004540389,0.006725368,0.03413557,0.09595088,0.12620258,0.31374833,1048.4088122587978,1466.5603840838262,0.024036805756960558,pathogenic
-360.3674,98.86356,38.511356,16.95995,-5.9946585,-22.52466,-34.44085,-39.066036,-37.189083,-29.402725,-18.076218,-5.3049684,6.3868084,0.45544177,0.2604982,0.3945702,0.17406377,0.014637604,0.0055979,0.004574748,0.006452887,0.030497132,0.08487011,0.12997133,0.3211892,1049.2338050714764,1469.7977587567052,0.024194279292343388,pathogenic
-364.25558,98.81457,39.51896,17.53542,-5.526212,-22.056986,-34.05017,-38.84719,-37.240166,-29.748636,-18.66294,-6.110578,5.4544115,0.39889815,0.2364155,0.4012346,0.17870155,0.014603107,0.0054660994,0.0045289234,0.0072094835,0.04377405,0.12524237,0.15367416,0.31422168,1019.8006777088766,1409.0401934967615,0.024061163174303943,pathogenic
-362.93503,98.87605,39.50464,17.601107,-5.464651,-22.137344,-34.235744,-39.16399,-37.592964,-30.100723,-18.970572,-6.297224,5.4160724,0.45954043,0.25880265,0.37575507,0.16581349,0.014281867,0.005552184,0.004622268,0.0071988143,0.041141164,0.1160849,0.14019339,0.30741003,1032.2583499899738,1430.636118144961,0.024048134788283063,pathogenic
-361.56323,100.210014,39.868954,17.055927,-6.4197645,-23.28015,-35.367657,-39.86386,-37.658585,-29.531145,-17.863714,-4.860448,6.8449025,0.42861113,0.26870668,0.43670565,0.19000508,0.015254301,0.005539555,0.004537445,0.007418262,0.044808008,0.12404972,0.11926489,0.24279317,1039.1440578798558,1432.9953522435683,0.024284911542923435,pathogenic
-362.6549,100.33687,40.249874,17.125303,-6.38014,-23.272556,-35.35255,-39.869797,-37.69241,-29.602179,-17.937214,-4.9435763,6.7558527,0.41157562,0.26810706,0.4506169,0.19381905,0.015724683,0.005730102,0.004671555,0.0077359406,0.048014466,0.13368355,0.1244136,0.23739852,1030.7670729779281,1415.1888644822245,0.024281512833526683,pathogenic
-362.39328,100.28222,40.13667,17.335505,-6.071879,-22.951675,-35.16096,-39.867603,-37.86447,-29.919865,-18.382223,-5.447979,6.278712,0.43967313,0.26971117,0.41765034,0.18070817,0.014726274,0.0054952106,0.0045869704,0.007823047,0.048761934,0.13517492,0.12563539,0.24661328,1031.8662348737482,1419.55595590854,0.024184649615719256,pathogenic
-362.64133,100.1926,40.17226,17.302715,-6.1276274,-22.966896,-35.11728,-39.75306,-37.749386,-29.816656,-18.277874,-5.363145,6.3386884,0.42365324,0.2665626,0.43040258,0.1839411,0.015056006,0.0055922773,0.0045998585,0.0076917275,0.047887087,0.13360128,0.12792535,0.25060523,1029.5815951238808,1416.668193717124,0.024205041872099767,pathogenic
-362.24194,100.77599,40.18353,16.70872,-7.0039234,-24.039602,-36.161934,-40.445683,-37.817936,-29.211155,-17.126976,-3.9042125,7.7960167,0.38332283,0.27639738,0.5026722,0.21652798,0.01683996,0.005778932,0.004601097,0.007846425,0.051363382,0.14258406,0.11017834,0.18296501,1036.6695711818356,1416.8168353639303,0.024462777334686776,pathogenic
